Person,Conversation,Custom Tag,Custom Tag 2,Topic Description
B,"yeah, If I'm going to listen to today's country western, I have tapes of like Randy Travis and Clint Black",,,
A,Yeah.,,,
B,and I even liked Jim Reeves you know,,,
A,Uh-huh.,,,
A,Uh-huh.,,,
A,"Yeah,",,,
A,"I, I,",,,
A,"yeah, Uh-huh.",,,
B,"or, uh, what, what Merle Haggard and Faron Young",,,
A,Uh-huh.,,,
B,"that type of country western is what I, I like to listen to. Uh, Sons of the Pioneers, you know, stuff like that. *all caps for titles",,,
A,Sure.,,,
A,Uh-huh.,,,
A,Uh-huh.,,,
A,Yeah.,,,
B,"Um,  oh, I like sound tracks a lot.",,,
A,"Oh, do you?",,,
B,"Yeah,",,,
B,it seems like you get a lot of original music that way.,,,
A,"Yeah,",,,
A,you sure do.,,,
B,"I mean, you know, think about like the Twin Peaks and stuff like that that's just real recent",,,
A,"Uh-huh,",,,
A,uh-huh.,,,
A,Yeah.,,,
B,things like that I like to listen to.,,,
B,"Um, I like instrumental things.",,,
A,Uh-huh.,,,
B,"Um, I have some Spiro Gyro tapes.",,,
A,"Oh, they're great aren't they.",,,
B,"Oh, they're wonderful.",,,
A,Yeah.,,,
B,I love them.,,,
B,I have some dulcimer music.,,,
B,"I mean, like I said, that, that's pretty varied.",,,
A,"Yeah,",,,
A,"it sure is,",,,
A,yeah.,,,
B,"Al Jarreau, he's somebody I like.",,,
B,"He's pretty, kind of jazz inspired but but still kind of pop, too.",,,
A,Uh-huh.,,,
A,"Yeah,",,,
A,"I like his,",,,
A,he has a nice smooth voice.,,,
B,"Oh, yeah,",,,
B,"and, you know, what I like the most about him, is, I've gone to see him in concert, and he always, he looks like he's having fun.",,,
A,"Yeah,",,,
A,sure.,,,
B,"I mean, some people sing,",,,
B,"and they have their faced all contorted, like it hurts them or something",,,
B,But he looks like he's having a good time.,,,
B,"I mean, he's up there moving around and smiling like he's happy and, and like all he wants to do is, is make the audience enjoy it, too.",,,
A,Uh-huh.,,,
A,Sure.,,,
B,"And he, he is real fun to listen to.",,,
A,Uh-huh.,,,
B,"Um, Bonnie Rait, I like her a lot.",,,
A,Uh-huh.,,,
B,"Um, in fact, whenever she won her big Grammy",,,
A,Uh-huh.,,,
B,I think it was like five of them or something,,,
A,Uh-huh.,,,
B,"was, was it five,",,,
B,or.,,,
A,"Yeah,",,,
A,"something like that,",,,
A,"it was last, last, last year wasn't it.",,,
B,"Yeah,",,,
B,"last year or the year before, I can't remember,",,,
B,"but, um, I was listening to a particular radio station",,,
B,"and, and the one D J said, who the heck is Bonnie Rait and why does she deserve five Grammies?",,,
B,"Well, I vowed then that I was not going to listen to that radio station any more, if that D J can make such a",,,
