Person,Conversation,Custom Tag,Custom Tag 2,Topic Description
A,"To go from, from eighths to sixteenths to, uh, thirty seconds and remember where it falls, it ...",,,
B,Yeah.,,,
B,"and, and you've got to go over there and try it",,,
B,"and I suppose, you know, I need a larger one.",,,
B,I need a smaller one.,,,
B,"I mean obviously you can look at it and say well, anyway.",,,
B,"I think the other thing that's interesting is that a lot of our stuff is already changed that we haven't,",,,
B,"I don't know,",,,
B,"do you, do you drink adult beverages?",,,
A,"Yeah,",,,
A,I drink beer.,,,
B,"have you noticed that, um, that a lot of the, um,  a lot of  ...",,,
A,"Yeah,",,,
A,whiskey  is in liters.,,,
B,Yes.,,,
A,"And, and the next,",,,
A,"yeah,",,,
A,"point seven five liters and then liters and then one point seven  five liters,",,,
A,yeah.,,,
B,"It's like a fifth,  like fifths of whiskey I thought was always kind of strange.",,,
A,Yeah.,,,
B,What's a fifth of whiskey?,,,
A,Yeah.,,,
A,"I, I always  wondered about that myself.",,,
B,It was a marketing ploy.,,,
A,"And, and they had quarts at the same time though.",,,
B,Yeah.,,,
B,"But the idea was, is that by, with five fifths, um, they could, uh, they could, uh, they could sell five",,,
B,"and, and, um, it was simply a ploy to, to get people, you know to buy, to buy more for,",,,
A,Yeah.,,,
B,"it's, uh, I find that interesting.",,,
A,It's ...,,,
B,"But it's like, you know, the, the, the, the soda and this kind of things coming in one liter bottles",,,
A,Liters.,,,
B,"and, um, I, I think it's kind of generational.",,,
A,Yeah.,,,
A,"It, it's,  like I say, I work in a machine shop",,,
A,"and, uh, everything's still inches.",,,
A,"Everything's  still fractions of inches,  or or tenths  or thousandths, or, or ...",,,
B,Yeah.,,,
B,"It's, it's hard to think  though.",,,
A,Yes.,,,
A,it is a mental thing.,,,
A,It is a conversion thing.,,,
B,"It's like a mill, you know.",,,
B,"We, we do, uh, um, well we use a one mill bond wire or one point five mill bond wire on on semiconductor devices.",,,
A,Right.,,,
B,"And well, what's a mill",,,
B,and ...,,,
A,"Yeah,",,,
A,yeah.,,,
A,"But what really annoys me is the way we, in the United States, have been converting to metric.",,,
A,We have a eighty-nine Chevy Blazer.,,,
A,"And before that we had a Horizon. Uh, you know, Plymouth Horizon?",,,
B,Yeah.,,,
A,And both of them were a mismatch of both American and metric.,,,
B,"Don't you find that interesting? Uh, that they, that that they're doing that, uh, in any field,",,,
B,"for why, why, why pieces,",,,
B,"could you, could you get any connection on which was metric and which wasn't.",,,
A,"Uh, okay.",,,
A,The engine itself was mostly metric because it came from Canada.,,,
B,"Oh, okay.",,,
A,"And the starter was Bosch American,",,,
A,so.,,,
B,"The bolts were, were were, were English then.",,,
A,"Yeah,",,,
A,yeah.,,,
A,"It was, it was annoying.",,,
A,"One, one half of the starter you know, three bolts on the starter",,,
A,and two of them were American,,,
A,and one of them was metric.,,,
B,Now that's strange.,,,
A,"And, uh, you go from the, uh, water pump up to the radiator",,,
A,"and on the water pump, it was all metric.",,,
A,"And, and on, you know, the factory fittings,  you know, the factory, uh  screw lock uh, uh, radiator  hose clamps.",,,
B,Yeah.,,,
B,Uh-huh.,,,
B,Yeah.,,,
B,Essentially  they do that though,,,
B,"because if, if you look at General Motors, the size",,,
B,"and, and, and of course, Ford and Chrysler.",,,
B,"If they all went, if they all went metric,",,,
B,"but in a sense, um, you know, it's like when a measurement though, when, when you put, uh, you know, one point four three two inches, when you're milling something,  uh  you simply set your, uh, equipment,",,,
A,Yeah.,,,
B,"or, or you or you got your calipers there",,,
B,"and, and you measure, you know,",,,
B,you mic it to see if it's accurate,,,
B,and.,,,
A,Right.,,,
A,It's it's not a problem either way.,,,
B,No.,,,
A,"Like I said, my only complaint is where they mixed them on the same car.",,,
B,Yeah.,,,
A,And you go to look at it,,,
A,"and you don't know which set to reach in, American or metric.",,,
B,Yeah.,,,
A,"and, and, you're never quite sure,",,,
A,"well, is that a metric bolt.",,,
B,"You get you a pair of metric pliers, right",,,
A,"Right,",,,
A,right.,,,
B,And you beat on it,,,
B,and a metric hammer,,,
A,"It, it can be annoying",,,
A,"and my other concern is, is the American government going to force us to go.",,,
B,"Oh, I think, I don't think so.",,,
B,"I, I think that, uh, I think they've now just taken the attitude that, well, if it happens, if it,",,,
B,"because it, there a lot of things that, that, uh, um, like sports, you know.",,,
B,It's a hundred meter.,,,
A,"Oh, absolutely.",,,
B,"And, uh, uh, but automobile races",,,
B,"if it,",,,
B,"I don't think they'd ever,",,,
B,it's still going to be the Indianapolis Five Hundred.,,,
B,They're not going to ...,,,
A,"Yeah,",,,
A,Yeah.,,,
A,They're not going to change that to meters.,,,
A,It will always be.,,,
B,Yeah.,,,
B,"And, and it, I, I don't think it, I don't, you know, I don't think, I don't think it's particularly bothersome because in reality, uh,",,,
B,"you, it's like troy ounces in ounces of gold.",,,
B,"How many ounces of gold, you know.",,,
A,Twelve.,,,
B,"I was trying, I was trying to figure up gold content on something.",,,
B,"It had, has, uh, gold plated, uh, header.",,,
B,"And, and they're trying to think of what's a Troy ounce.",,,
A,Yeah.,,,
A,There's twelve troy ounces to the pound.,,,
B,Yeah.,,,
B,"Now that makes, you know.",,,
A,Yeah.,,,
A,"And, and is that going to change too?",,,
B,"Well, I mean, and, and then there's a metric ton",,,
B,and then there's a ton.,,,
B,But what's a metric ton?,,,
A,"Uh,",,,
B,I don't know.,,,
A,I don't remember.,,,
A,"I, I read it.",,,
A,And are we still going to maintain drams for perfume?,,,
B,Yeah.,,,
B,"And, and then, but then the medicine.",,,
B,"And, and some of these other things",,,
B,"and, and the chemistry in those kinds of areas,",,,
B,milliliter.,,,
A,It's all metric  all ready.,,,
B,Yeah.,,,
B,"And, and so, um, but, but when you go to order a drink, um, you know. say, they, they, I don't know, it's uh ...",,,
A,And what will a shot be?,,,
A,Will a shot be an ounce?,,,
B,I don't know.,,,
B,"And, and, but, you know, when you go to the store and, and you're trying to figure, you know, well this box is, is, uh, is, is twelve ounces",,,
B,"and, and this one's, uh, uh, three pounds, um,",,,
B,and you  ...,,,
A,"And the  other one's two point one kis,",,,
A,"and, and you're, you're lost.",,,
B,That's right.,,,
B,"And, and I don't know.",,,
B,"I, I think that, I, I think, I think the Federal government is going to, more or less, leave it alone.",,,
B,"I think they've got, I think there are more pressing problems.",,,
A,"Oh, yeah.",,,
A,The economy.,,,
B,Yes.,,,
A,"Uh, what I was thinking about is an economical issue concerning it. Uh,",,,
A,a machinist has a huge number of dollars invested in tooling.,,,
A,Personal tools to be able to do his job.,,,
B,Yeah.,,,
B,"But, but are, are the tools that, uh,",,,
B,"if you're cutting,",,,
B,are you talking about cutting equipment or tools for for set up?,,,
A,"Uh, tools for set up and for measurement.",,,
A,"Uh, you got to have a one tenth indicator,",,,
A,"it's a hundred dollars. Uh,",,,
A,"five tenths uh, usually two one tenth indicators at a hundred dollars each. Uh,",,,
B,Huh.,,,
A,five tenths indicator at about a hundred dollars.,,,
A,"You got to have, uh, six inch set of calipers at anywhere from sixty to a hundred twenty dollars.",,,
A,"You got to have a zero to one for sixty dollars. Uh,",,,
A,one to two inch micrometer for sixty dollars.,,,
A,A two to three for eighty dollars.,,,
A,A three to four for eighty dollars.,,,
B,So you've got thousands of dollars or so.,,,
B,I mean you get a thousand dollars worth of tools.,,,
A,Real fast.,,,
B,Yes.,,,
A,"Real, real fast.",,,
A,Edge finders and ...,,,
B,"But I was thinking about though that, that when you actually get to the milling equipment though, when it starts turning ...",,,
A,"Well, I know,",,,
A,"because, okay.",,,
A,Your end mills will be measured in inches or fractions of inches.,,,
B,Yeah.,,,
A,You know.,,,
B,"But you, when you, when you simply drilling a hole, I mean, a real simple thing, like gee,",,,
B,I need a hole there.,,,
A,What size hole?,,,
B,Yeah.,,,
A,"As in metric size hole or a, or an American sized hole?",,,
B,Yeah.,,,
B,"And, and what, but the thing is then you've got to with screws",,,
B,"and that's the other issue.  Uh,",,,
B,the pitch and  ...,,,
A,"Yeah,",,,
A,yeah.,,,
A,"Well and thread,",,,
