Person,Conversation,Custom Tag,Custom Tag 2,Topic Description
A,"and they don't have the, um, a solid family life that they need to have to confidently and deal with the things in the world.",,,
A,"And, uh, I think we're seeing a lot of rebellion and things because of that and the things like the gang, gang things that are happening",,,
A,"and, and, um",,,
B,Yeah.,,,
B,"It seems, so that,",,,
B,"yeah,",,,
B,that is a pretty big change.,,,
B,"It seems, even not just single parent families but with no guidance",,,
B,"but it seems like, some of these even ladies that, that'll work and have,  a baby  and then, you know, after two or three months, go back to work.  You know,",,,
A,Yeah.,,,
A,Yeah.,,,
A,"Oh it's,",,,
B,"well that, that, I mean that's very, young for  a baby.",,,
A,That's  really sad.,,,
A,"I think that a lot of people,",,,
A,and they think they have to,,,
A,"but,",,,
B,Yeah.,,,
A,"I, I think that if they really tried, they wouldn't have to.",,,
A,"And,  I, I think that if they didn't that, and it became more of the standard not to that, uh, I don't know maybe companies would start paying men more so that their wives could stay home.  You  know? And have a more solid, uh, foundation for the kids.",,,
B,Yeah.,,,
B,Yeah.,,,
B,Yeah.,,,
B,"I mean they're going to,",,,
B,"like you said, I mean, there's, they might be saving money,",,,
B,"I mean even if they had to pay more now, I mean in the long run it's going to cost society more to  force  two people to work. Even though  it's higher  productivity is short-term.",,,
A,That's  right.,,,
A,"It's already,  It already costs society much more because of it.",,,
A,"You know it,",,,
A,"trying to do all these programs like Headstart and things like those. You wouldn't have to do that if mothers would stay home with their children and do things with them, you know.",,,
B,Yeah.,,,
A,"Um, there's,",,,
A,"and I think, uh, a lot of it is selfishness.",,,
A,People have become very selfish.,,,
A,They don't want to stay home with the kids or something like that.,,,
B,yeah,,,
A,"There are a lot of two parent, um, situations where the woman goes back to work because that's what she wants to do, you know.",,,
B,Oh rather than she needs the money  just she wants the   stimulating  environment,,,
A,"Rather than that,  she has to have the money  particularly.",,,
A,"Or, maybe there's a small need for money",,,
A,"so she does it partly because of the money but partly for herself, too  You know,",,,
B,"Huh. It,",,,
B,Yeah.,,,
B,"It's interesting how, uh,",,,
B,home study. Is that what you  said?,,,
A,Home  school.,,,
B,Home school.,,,
A,Yeah.,,,
B,"Is that, uh, is, is it like, uh, a preschool level then or  through  grade school  or,",,,
A,No.,,,
A,"I  , I have, uh, one going into fourth grade and one starting kindergarten and then a preschooler.  And  one on the way",,,
B,Oh I,,,
B,"Oh, well you sound busy",,,
B,"So you're teaching them, completely",,,
A,Yes.,,,
A,Yes.,,,
B,Huh.,,,
A,"And I think, uh, it's becoming, uh, more popular then it has been for a while, I think.",,,
A,Home schooling's always been around,,,
A,"but, uh, I can see more and more families going to it because of the problems in the schools.",,,
A,"Um, and a lot of it is discipline problems.",,,
B,Yeah.,,,
A,"A lot of it is,",,,
A,and you can tell which kids have been in day-care centers.,,,
A,"It, it's really obvious to look at them and watch the way they act and things.  That,  um, they've been raised in a day-care center.",,,
B,Yeah.,,,
B,Yeah.,,,
B,"That's pretty sad because, I mean, I don't know, something's got to change with the schools.",,,
B,"That's what it all boils down to in the end, usually anyway.",,,
A,"Well, I think  it's going to,  change in the homes before anything changes anywhere else.",,,
B,"When they're young,",,,
B,Yeah,,,
A,"The home is the base,",,,
A,it's the basic unit.,,,
A,"And that's the, where it all starts",,,
A,and if we don't start making changes in the homes,,,
A,and maybe part of that is educating parents better.,,,
B,Yeah.,,,
A,"And educating, uh, you know",,,
B,Changing people's expectations.,,,
A,"I know they do do some,  they do have some classes in, um, high schools and things for kids to, uh, give them an idea of what family life is like and the, uh, you know, and, uh, that kind of thing",,,
A,"but, uh,",,,
