Person,Conversation,Custom Tag,Custom Tag 2,Topic Description
A,"And a lot of people said, well, you should have turned pro.",,,
A,"And I thought, no,",,,
A,not,,,
A,"I don't,",,,
A,my love wasn't there for the game.,,,
A,"I liked to as a, as a method of, uh, entertainment and I, uh, fellowship",,,
B,Sure.,,,
A,"but outside of that, no.",,,
A,I didn't.,,,
A,"And I, and I still, I like to bowl,",,,
A,"but, uh, I don't have, uh, Jack standing behind me to tell me what to do",,,
B,"Are you on, you on any leagues now?",,,
A,"No,",,,
A,I'm not.,,,
B,Oh.,,,
A,No.,,,
A,"No, uh,",,,
A,"at T I they have a sponsor, a junior league achievement",,,
A,"and, uh, it's true bowling",,,
A,"and I've never, uh, shared that with them.",,,
A,"I would have to brush up on my bowling before I even tried to, uh, win a lot of money for the junior achievement, uh, organization.",,,
B,Uh-huh.,,,
A,"But that's the only thing that I would, you know, be to do.",,,
B,Right.,,,
B,"Well, my grandmother has been bowling for, gosh, maybe thirty, forty years.",,,
B,"I don't know,",,,
A,"Uh-huh,",,,
A,uh-huh.,,,
B,a long time.,,,
A,Uh-huh.,,,
B,"And she still, she's got to be,",,,
A,"Still carries a good uh, average?",,,
B,"Well, no,",,,
B,she,,,
