Person,Conversation,Custom Tag,Custom Tag 2,Topic Description
B,"and her husband had escaped to Hong Kong, uh,",,,
B,and then she put in to go see him.,,,
B,"And over time she, uh, uh,",,,
B,"finally, through her perseverance and writing enough letters to enough different people embarrassed enough of the, the middle, uh, bureaucracy that they finally let her go.",,,
A,Huh.,,,
B,"And, of course, she had to walk.",,,
B,"You know, they, they stripped her of everything, practically besides the, the clothes on her back.",,,
B,"And, uh, so she, so she went across the border to her husband and another, and other child that they'd already had uh, to freedom.",,,
A,Uh-huh.,,,
A,Oh.,,,
B,"And they knew that she wasn't going to come back,",,,
B,"but yeah, she did, years later when the, uh, liberalization, you know, in real life liberalization of China happened,",,,
A,Uh-huh.,,,
B,"and, uh, she was not persecuted or anything else like that.",,,
A,Huh. Interesting story.,,,
B,"Yes,",,,
B,it was.,,,
B,"Uh, very moving, too.",,,
A,"I, uh, I don't even remember seeing that advertised",,,
A,and it was probably here and gone fairly quickly.,,,
B,"Well, it was within, oh, ninety days.",,,
A,Oh. That recent.,,,
B,Yeah.,,,
B,"No,",,,
B,"I mean it's, it was, it was advertised over a period of about ninety days.",,,
A,"Oh, I see what you mean.",,,
B,"But it wasn't,",,,
B,"uh, they didn't have it in, uh, too awfully many movie houses,",,,
B,"but it was, it was, in the,",,,
B,"it had large, uh, uh, uh, press release.",,,
A,Uh-huh.,,,
A,"Well, uh, I guess what I, what I saw most recently and luckily I saw it only a week ago so I'd remember remember it well was, uh, sort of light by comparison.",,,
B,Okay.,,,
B,Uh-huh.,,,
A,"Uh, my husband and I had this great desire to go see a comedy",,,
A,"and, and, uh, we ended up going to see GREEN CARD.",,,
B,GREEN CARD?,,,
A,GREEN CARD.,,,
B,Uh-huh.,,,
A,"And, uh, he chose it",,,
A,"and, uh, it's got this wonderful French actor who's,",,,
A,"it was his, like, his,",,,
A,"and he's been a star in France and a wonderful actor who we've enjoyed for years,",,,
A,but he's never made an American film.,,,
A,This was his American film debut,,,
B,"Oh, I see,",,,
B,uh-huh.,,,
A,and he speaks very broken English.,,,
A,"And basically he played, uh, a Frenchman who married an American girl, uh, in a marriage of convenience so that he could get his green card, which is what an alien needs to work in this country.",,,
B,Uh-huh.,,,
B,"Right,",,,
B,uh-huh.,,,
A,"And, uh, because she could claim she was married, she could get, uh, an apartment or a condominium in a very exclusive building in New York that had a garden, an, an, an outside garden, which is very unusual there.",,,
B,Uh-huh.,,,
A,"So she was a horticulturist,",,,
A,and that was sort of her dream.,,,
B,"Oh, I see,",,,
B,uh-huh.,,,
A,"Of course, you know, they got married",,,
A,and they never saw each other again.,,,
A,"Except, except fate through them together *through threw",,,
A,"and the Immigration and Naturalization Service, uh, started investigating.",,,
A,"So they had to get back together and get their stories straight,",,,
A,"and, and she was a very svelte, sophisticated urban New Yorker",,,
B,Oh.,,,
A,"and he was a, a poor Frenchman who had grown up on the, on the streets and sort of pulled himself up by his bootstraps and claimed to be a composer,",,,
A,but there was no proof whatsoever that he really was.,,,
B,Uh-huh.,,,
A,He'd been working in a restaurant when they met.,,,
B,Uh-huh.,,,
A,"And, uh, they had to learn all about each other basically in a, in a weekend.",,,
B,Just then.,,,
A,"And, uh, it was,",,,
A,"you knew what was going to happen, of course. That they would fall in love.",,,
B,Uh-huh.,,,
A,"Well, they fell into like, at any rate",,,
A,"and and when they went to the query or inquisition or whatever, uh, they did perfectly",,,
B,"Right,",,,
B,uh-huh.,,,
A,"and then he said something, because his English was so poor on, for the most part,",,,
A,"he, he was so proud of himself for giving all the correct answers that, that on the last one he said, oh, I never remember that answer",,,
A,and that clued the investigator that he had memorized a series of answers.,,,
B,Uh-huh.,,,
B,Uh-huh.,,,
A,"So, uh,",,,
