Person,Conversation,Custom Tag,Custom Tag 2,Topic Description
A,and that's working rather well.,,,
A,That's a good system.,,,
A,"That allows people, to actually continue to be productive members of society while they're, you know, paying back for whatever crime they've committed.",,,
B,"Yeah,",,,
B,instead of being completely penned up.,,,
B,"And that way it would give, you know,",,,
B,"the probation department and parole department, they've got to be overloaded with as many criminals as we have here in, in Lubbock.",,,
A,"Oh, yeah,",,,
A,yeah.,,,
B,"And that would give, you know,",,,
B,"at least they don't have to drive all over town trying to find one guy, or trying to see six or seven people.",,,
A,Uh-huh.,,,
A,"I, I've really,",,,
A,I could go on for hours about the criminal justice system and what I think we ought to do about it.,,,
A,"But, Something that I really don't understand is when someone goes to jail and they have a job in jail and they work, that they should,",,,
B,"Sometimes it's pretty messed up,",,,
B,isn't it.,,,
B,Uh-huh.,,,
A,"I,",,,
A,"and this may sound cruel,",,,
A,but I do not think that they should be allowed cigarettes.,,,
A,I mean they're in jail for crying out loud.,,,
B,Yeah.,,,
A,What do they need cigarettes for?,,,
B,"Well, see",,,
B,and there's another thing about the justice system that I don't like,,,
B,"and there's a lot of people that tell me that, that maybe my thoughts are wrong.",,,
B,I came from California,,,
A,Uh-huh.,,,
B,"and when you're in jail, they take you out just like they do in Alabama or anywhere else, what they call a chain gang.",,,
A,Uh-huh.,,,
B,And they clean the city parks.,,,
A,"Oh, I think that's a wonderful idea.",,,
B,And they clean the city streets.,,,
B,"But you know, we have criminals in jail that do nothing but sit on their duff all day",,,
B,"and here it costs us seventeen to eighteen thousand dollars a year to support a prisoner,",,,
A,More than that.,,,
B,"and I know,",,,
B,"yeah,",,,
A,More than that.,,,
B,but I know families myself that have three and four children in Lubbock that don't make that much.,,,
A,I know.,,,
B,"And they're not, you know, they're not doing anything to support themselves, while they're there.",,,
A,"The thing that, the thing that gets me is that while we're supporting them, they're working.",,,
B,Yeah.,,,
A,When they get out of jail they get handed all that money.,,,
B,Yeah.,,,
A,That really ticks me off.,,,
A,"I think that while they are in jail and they are working, their wages should go,",,,
B,Yeah.,,,
A,"like, I don't know,",,,
A,"they could,",,,
A,"some percentage, like eighty-five percent of their wages should go toward their room and board figured on a whatever basis how much it costs to actually support them for a year.",,,
B,"Yeah,",,,
B,"well, Uh-huh.",,,
B,See now .,,,
A,"And when they get out they should have a, I don't know, you know, some reasonable amount of money to start, like a couple of thousand dollars,",,,
B,Yeah.,,,
A,"but there should be a limit over which they, that it all goes back to the State.",,,
A,"Anything that they've earned while they're in prison should go back to the State except for that, you know, there needs to be some allowance for when someone gets out that they have some money to start with.",,,
B,"Yeah,",,,
B,"but at least they would, at least that way they would be helping pay for their own.",,,
A,"Exactly,",,,
A,absolutely.,,,
B,"And something else that I would, And something else that I would like to see is, is, uh, victim reimbursement, you know, because they, you know, like you say these guys are in jail",,,
A,That's the part that I really think we need to change.,,,
B,"and they're working,",,,
B,"they're getting paid,",,,
B,"but the guy that they messed over to get there or they stole something from, or beat to death",,,
B,"or,",,,
A,"Has nothing,",,,
A,right.,,,
B,"has nothing, you know.",,,
B,"Our, our victims are victimized, period,",,,
B,"and the law has no, no, uh, regulations to deal with that.",,,
A,Absolutely.,,,
B,"They, they know how to deal with the penal system",,,
B,"and they know how to deal with the criminal,",,,
B,"but they don't know how to deal with the victim because we as citizens, I guess haven't laid anything up there for them to deal with on that aspect.",,,
A,Yeah.,,,
B,"But it's,",,,
B,"but I sure don't,",,,
B,"I, I strongly disagree with any judge passing sentence on a person himself.",,,
A,Uh-huh.,,,
B,"There that,",,,
A,"I think it works much better if it's, if it's the actual jury.",,,
B,"Yeah,",,,
B,"because, well, see the jury is dealing with the seriousness of the crime,",,,
A,Uh-huh.,,,
B,"the jury gets to see the whole trial, as does the judge,",,,
B,"but you know, if, if they figure there's maybe litigating circumstances, or something like that whereas maybe the judge does, just doesn't care, you committed this crime",,,
B,so I'm just going to throw the book at you.,,,
A,Uh-huh.,,,
B,"Whereas the jury may have a little, shall we say, sympathy, you know,",,,
B,"he did this,",,,
B,"but, you know, why did he do this,",,,
A,"Yeah,",,,
A,"in some, cases it would work that way.",,,
B,"is there, is there a basis for it.",,,
A,In some cases it would work the other way.,,,
B,"Yeah,",,,
B,"in some cases where the judge says okay, I'll give you, you know, two to three years",,,
B,"and,",,,
A,"The jury would, would, slam them",,,
A,"and, and I think that, that the jury probably has more of a right to sentence than the judge all the time.",,,
B,Yeah.,,,
B,"Well, they have a stronger debate, too, because there's twelve people there.",,,
B,They have to decide whether or not he's guilty,,,
B,"and then they can sit in at the same time and decide what his punishment would be,",,,
A,Uh-huh.,,,
B,and you'd have more than one person's input on it.,,,
A,Yeah.,,,
A,I think that's probably a much fairer way.,,,
B,"And, you know, we're supposed to be, and I quote, in a democratic society.",,,
B,"So, you know, if you can find me guilty, then you ought to be able to pass sentence.",,,
A,Yeah.,,,
B,"And a lot of jurors,",,,
B,"not that I know of,",,,
B,"but, you know, a lot of jurors may just sit there and say, yeah, he's guilty,",,,
B,"but I don't have to deal with it from here, you know,",,,
B,so the judge takes care of all of that.,,,
A,Yeah.,,,
A,"It might be more,",,,
A,"it would be more work for the jury,",,,
A,but it would be a more responsible way to deal with it.,,,
B,Yeah,,,
B,"it would,",,,
B,"yeah,",,,
B,serving on the jury would be definitely more you'd have to be a definitely more responsible person.,,,
A,"The thing that I, I don't really like,",,,
A,"I, I don't know, if, uh, a lot of jury selection processes that I've seen have been a,",,,
