Person,Conversation,Custom Tag,Custom Tag 2,Topic Description
A,the balance isn't right.,,,
A,It doesn't make sense.,,,
B,"Yeah,",,,
B,very true.,,,
B,"Well, here again now, there is where race seems to rear its ugly head so frequently.",,,
A,Uh-huh.,,,
B,Race or nationality even.,,,
A,"Uh-huh,",,,
A,yeah.,,,
B,"But, uh, like you said, it's, it's not the best system,",,,
B,but it's the best one we've got.,,,
A,"Yeah,",,,
A,right.,,,
A,"So, let's put up with it, I guess.",,,
B,Uh-huh.,,,
A,"Improve it if we can, if we ever get a chance.",,,
B,Sure enough.,,,
A,So.,,,
B,"Jean, it's been awful nice talking to you.",,,
A,"Well, it's been nice talking to you, Jack,",,,
A,and I hope you have a real good day and week.,,,
B,Well let's hope neither one of us ever has to run into this subject we were discussing.,,,
A,I hope not.,,,
B,Take care now.,,,
A,"You, too.",,,
B,Bye.,,,
A,Bye-bye.,,,
