Person,Conversation,Custom Tag,Custom Tag 2,Topic Description
B,"yet, like, say, you know, the University of Small Town in Arkansas or something, might have some top specialists in my area.",,,
A,Uh-huh.,,,
A,Right.,,,
B,"Yet, if I go to U of I or C M U or, you know, some, you know, any big name school, my quality of education might not be that much better,",,,
B,"but it's the same thing,",,,
B,"there's, you know, what will the name recognition, get me, kind of thing.",,,
A,Right.,,,
A,"Yeah,",,,
A,does it have a big ten football team,,,
A,"or,",,,
B,"Yeah,",,,
B,yeah,,,
B,That's that's usually the basic criteria.,,,
A,Yeah.,,,
A,"I mean, uh, yeah,",,,
A,"is it a PAC ten school, you know.",,,
B,Yeah.,,,
A,"But I think,",,,
A,"yeah,",,,
A,"see, I'm, I'm at the University of Maryland, so in this, this region, um, though I go to a smaller branch of the University of Maryland, my diploma will still say University of Maryland.",,,
B,Oh .,,,
A,"Um, you know, it doesn't, doesn't differentiate on my diploma, though I would put it on my resume, what program I went to.",,,
A,"But I, I think, you know, I'm actually at a smaller program,",,,
A,"I'm not at the the big College Park campus, you know,",,,
A,that's the big one with the football team.,,,
B,Yeah.,,,
A,"So I, I think, um, I think you're right, that there's a lot of, there's difficult decisions there based on name recognition.",,,
A,"Um, you know, when I first was applying for graduate schools, I applied to some big programs, you know, in this area, like Stevens Institute of Technology, which is recognized in the Northeast as, as, you know, one step below M I T in a sense, you know,",,,
B,Yeah.,,,
A,"so it's got big name recognition in this area, a big science school, no football team, but a big science school,",,,
B,Yeah.,,,
A,and technical people know that.,,,
A,But I,,,
A,"yeah,",,,
A,"I think you're right,",,,
A,you really have to think about that for the job.,,,
A,"I went to a very small state college when I got my bachelor's,",,,
A,"and when I,",,,
A,"now, I was in education at first when I was looking for jobs,",,,
A,"I was going to be a teacher,",,,
A,"I was just a high school teacher,",,,
A,"so most people recognized that institution because it was a teaching school sort of,",,,
B,Yeah.,,,
A,"you know, but then when I went, um, for graduate work, you know, or for a new job, people said to me, you know, Shippensburg State, where is that, you know",,,
B,"Yeah,",,,
B,yeah,,,
A,"And, you know, when I went into higher education, even at other universities, they weren't aware of it, you know.",,,
B,Yeah.,,,
A,"So I think yeah,",,,
A,"that's important,",,,
A,"um, I think it depends on if you want to be a, if you want a regional job or a national job,",,,
A,"you need that first, job or so out of school, too.",,,
B,Yeah.,,,
B,Yeah.,,,
B,"I, I guess another thing that concerns me is, uh, so many people, it seems like everybody today is still in that job market talking to someone else in",,,
B,"and, uh, um, where was I at?",,,
B,"Oh, in going to school, you get taught the things you learn in school,",,,
B,"but there is also a whole other dimension, I mean the growing up while you're going to school part.",,,
A,"Uh-huh,",,,
A,yeah.,,,
B,"And, uh, actually, in the Midwest especially, a lot of the schools have, like University of Missouri, will have a main campus like Columbia, which is big, multi disciplinary,",,,
A,Right.,,,
B,"and they'll have a satellite campus in a, usually in a smaller town that specializes in the technical field.",,,
B,"So you've really, uh, I guess sacrificed some social exposure to different groups and everything.",,,
A,Uh-huh.,,,
A,Right.,,,
A,"Yeah,",,,
A,depending on your technical areas.,,,
A,"Yeah,",,,
B,Yeah.,,,
A,I could see that.,,,
A,"But, you know, at some of the large schools, I know that at, at, at University of Maryland where I am, you know, in a P H D program, I, I haven't even met, uh, someone outside of my area of information systems except for,",,,
