Person,Conversation,Custom Tag,Custom Tag 2,Topic Description
B,"but,",,,
A,Right.,,,
A,"And it helps that he has older brothers, uh,  you know,  just to have role models and things like that.",,,
B,"Yeah,",,,
B,yeah.,,,
B,"Yeah,",,,
B,seeing,,,
B,"like, uh, in one way we're kind of lucky because they're all boys,",,,
B,"but in another way we're not so lucky because we don't have another woman in the house for my wife to share,",,,
B,"but, you know,",,,
A,"Uh-huh,",,,
A,uh-huh.,,,
B,"so, we  faced that too",,,
A,Huh.,,,
B,"he learned quite a bit from, not only from nursery school",,,
B,"but he learned quite a bit from the older boys,",,,
A,Uh-huh.,,,
B,"and,  you know, he's excelled",,,
B,"and it's paying off for him,",,,
B,it really is.,,,
B,"He's,  he is  pretty smart,",,,
A,That's excellent.,,,
B,"sometimes he's a little bit smart mouthed,",,,
A,Uh-huh,,,
B,but  he is smart you know.,,,
A,"Well, what kid isn't  these  days,",,,
B,Yeah.,,,
A,so.,,,
B,"But I think it's important, I think it's really nice to know that you can find someplace,",,,
B,"I don't know, you know, how it is down there in Waco,",,,
A,Uh-huh.,,,
B,but in Lubbock  we have a few that you can send your children to,,,
B,and they can actually learn something instead of just being baby-sat.,,,
B,"And,",,,
A,"Do they have any kind of program like at T I or wherever your wife works, um,  some in kind  of day care?",,,
B,"No,",,,
B,"not in,",,,
B,Huh-uh.,,,
B,"We just,",,,
A,"Huh, because I know they're, they're putting that into a lot of, uh, corporations now.",,,
B,"Yeah,",,,
B,they're trying to.,,,
B,"The federal government is trying to intercede on that too,",,,
A,Right.,,,
B,"so,  no,",,,
B,"we don't get,",,,
A,"So, maybe that will be an option for,",,,
B,"Well, it would be nice, you know, there,",,,
A,"But then I, I foresee that being just a baby-sitting thing not much learning but, you know,  kind of somebody to  just watch your kid while your at work.",,,
B,"Yeah,",,,
B,"there's not,",,,
B,"well,",,,
B,"You know, where, where we sent Michael the first few years was, there was different teachers all the time, you know,",,,
A,Huh.,,,
B,"and then some substitute teachers in the afternoon,",,,
A,Uh-huh.,,,
B,and  they actually taught him something instead of just watching him all day.,,,
A,Right.,,,
B,"You know, and then they had a group of kids",,,
B,and they put on skits,,,
B,"and they put on plays,",,,
A,Huh.,,,
B,"and  they did the Halloween thing,  and  the Valentine's Day things",,,
A,Uh-huh.,,,
B,"and it's, you know, it was important to us,",,,
A,Huh.,,,
B,"so  we, you know, we took a good look at it and made sure it was going to go that way.",,,
A,"Do you think it would have been better for him to have, um, maybe one continuous teacher, somebody to, that he could, uh,  get  attached to",,,
B,"Um,",,,
A,"or is it better the other way with a lot of different,",,,
B,"No,",,,
B,"because I think, you know, as a child growing up I think is a task that belongs to his parents.",,,
A,Uh-huh.,,,
B,"I don't think he needed to be attached to too, even though he did,",,,
A,Uh-huh.,,,
B,"you  know, he attached himself to a couple of those,",,,
A,Right.,,,
B,but  I think his attachments at home,,,
B,"and, you know, he gets the idea of what school is for",,,
B,"and, uh, you know, I have different teachers,  here",,,
A,Huh.,,,
B,"and this  person can teach me one thing and this person teach, teach me another",,,
B,"and, no,",,,
B,"so, I, I, I really can't say that it would be, it's important for him to attach himself to anybody.",,,
A,"Right,",,,
A,huh.,,,
B,"He did well,",,,
A,Uh-huh.,,,
B,you,,,
A,Right.,,,
A,"Yeah,",,,
A,"each child is individual,  in life  learning and things.",,,
B,"Yeah,",,,
B,see.,,,
B,"But I don't have that experience,",,,
B,"so, I can't say that,  you  know, he did well,",,,
A,Uh-huh.,,,
B,"so, I don't think we made too many mistakes.",,,
A,Right.,,,
A,"Well, it sounds good,",,,
B,We tried hard.,,,
A,sounds like he's  doing real well.,,,
B,"Yeah,",,,
B,he's doing real well.,,,
A,"Huh,",,,
A,good.,,,
B,And he learned from it,,,
B,"so, and that was the most important thing that we wanted was for him to learn not just to sit there and be baby-sat all day.",,,
B,"You know, baby-sat sounds to me like, well, you're here, I guess I'll watch you when I get time.",,,
A,"Uh-huh,",,,
A,uh-huh.,,,
A,Uh-huh.,,,
B,"You know, maybe I'll clean my house, maybe I'll cook you lunch,  maybe  I won't, you know,",,,
A,Uh-huh.,,,
A,"And they'll probably sit him in front of the television,  you know,  while they do other things,",,,
B,yeah.,,,
A,yeah.,,,
B,"Yeah,",,,
B,"and I don't, you know,  I  don't allow that when he's at home",,,
B,"so, but we had a good experience,",,,
B,and  we really did well.,,,
A,"Well, that's good,",,,
A,that's good.,,,
B,"So, and he did, he served better than we did, you know,",,,
B,"he gained, he actually gained from it, you know,",,,
B,"sure we gained from it,  because  we were allowed to continue our employment and,  continue  our family",,,
A,Uh-huh.,,,
A,Uh-huh.,,,
B,"but I think in the long run he gained from it just being somewhere where we learned something,  instead of  just sitting around watching T V,  and playing  all day.",,,
A,That's great.,,,
A,"Right,",,,
A,right.,,,
B,And it's important.,,,
A,"That's probably what I'll try and look for whenever I do have my children,",,,
B,Yeah.,,,
A,"I  don't know when that will be,",,,
B,Yeah.,,,
A,"but,  um, you know, just really look into,",,,
A,"it will, it will take me a long time to find somewhere I'm sure,  just because  I, I just want to be, I want to be so positive that, you know, my children are okay,  as  well as the other children in the center, you know.",,,
B,"Yeah,",,,
B,"well,",,,
B,Yeah.,,,
B,"Well, you know, his Mom didn't go back to work until, you know, when he was six months old.",,,
A,Uh-huh.,,,
B,"And we just didn't want to dump him somewhere,  and  make him feel like he wasn't wanted.",,,
A,Uh-huh.,,,
A,Exactly.,,,
B,And we wanted his center of attention at home,,,
B,"but,  we  did what we could",,,
A,Uh-huh.,,,
B,"and it, it worked out real well,",,,
B,"I'm glad,  we were so careful.",,,
A,"It's difficult these day,",,,
A,"It's, it's a lot more difficult these days because you have both parents working a lot of times,",,,
B,"Oh, yeah,",,,
A,"and, so, you have  to find day care,  whereas, you  know, here,",,,
B,"Most of the time now it's a necessity,",,,
A,Uh-huh.,,,
B,"you  can't afford,",,,
A,Uh-huh.,,,
B,"so,  you know, I'm not making seventy or eighty thousand dollars a year",,,
A,Uh-huh.,,,
A,"No choice,",,,
A,"so child care's a necessity, whereas years ago, you know, the husband basically worked and the wife,  basically stayed  home.",,,
B,"Yeah,",,,
A,Uh-huh.,,,
A,Uh-huh.,,,
B,"and, you know,  I'm forty now",,,
B,"but, you know, when I was a kid Mom was always at home.",,,
A,Right.,,,
B,"So, we didn't,",,,
A,"I think that has a lot to do with just, just all children how they learn and things just because the basic family is, is breaking, you know,",,,
B,"Yeah,",,,
B,"it is,",,,
B,yeah,,,
B,"it is,",,,
A,the basic family is not there  anymore.,,,
B,"I'll agree with that, it is.",,,
B,"It's, it's not there.",,,
A,Uh-huh.,,,
A,"I think that plays a big part in, in a child's learning and, you know, what they can and cannot do in child care.",,,
B,Yeah.,,,
A,"I don't think,",,,
