Person,Conversation,Custom Tag,Custom Tag 2,Topic Description
A,"You know, well, uh, I mean it, it's an interesting topic",,,
A,"yet I must say it's not one that I've given a great deal of,  of  thought to",,,
B,Huh-uh.,,,
A,"but, uh,  in the past.",,,
B,"No,",,,
B,I didn't.,,,
A,"It's, um, one of those things that, you know, seems to happen.",,,
B,How do you feel your career has gone?,,,
A,"I don't, I don't feel for the most part that I've been discriminated against.",,,
B,You don't.,,,
B,That's good.,,,
A,No.,,,
A,I was a department chairman.,,,
A,"I, but I don't like administration.",,,
B,Oh.,,,
A,"So then I'm, uh, uh, probably a poor example, although, you know, I was an administrator and could still be I suppose.",,,
B,Uh-huh.,,,
B,I was discriminated against very definitely in banking.,,,
A,Uh-huh.,,,
B,It was terrible.,,,
A,"Oh, really.",,,
A,"You were, you were more ambitious than they would let you be?",,,
B,Right.,,,
B,And the money didn't go with the positions.,,,
A,Yeah.,,,
A,Yeah.,,,
A,"Well, I would,",,,
B,"The promotion, promotions came",,,
B,but there there comparable pay for the responsibility.,,,
A,"Uh,",,,
B,"And I was told you don't need as much pay as I have because your children are older than my children,",,,
B,or your husband has a good job,,,
B,and,,,
A,"Oh, jeez.",,,
A,"Yeah,",,,
A,"actually in a since I suppose, when I was hired into the government, um, at, I was taken advantage of",,,
A,"and, and that's true that, you know, sometimes other people get, get higher increments,  for, you know,  even,",,,
B,I,,,
B,uh-huh.,,,
B,"I think we, uh, are programmed to just take it as it comes.",,,
A,Right.,,,
A,Right.,,,
A,That's probably true.,,,
A,"I hadn't, I hadn't thought about it because I do like what I do",,,
A,"and,  uh,  I just sort of ignore the administrative,  part  of it since I didn't like it when, when I had to do it.",,,
B,Uh-huh.,,,
B,Uh-huh.,,,
A,"So I, I figure, you know, nobody must, uh, nobody must like it.",,,
A,It must be a rotten job for everybody,,,
A,But I know some people thrive on it,,,
A,"Oh, gee.",,,
A,"Well, since I don't have a whole lot more to say on the topic.",,,
B,"I don't,",,,
