Person,Conversation,Custom Tag,Custom Tag 2,Topic Description
B,Uh-huh.,,,
A,"and it even shows the states that,",,,
B,That take them back.,,,
A,Yeah.,,,
A,"Well, some of them are five, some are ten cents.",,,
A,I am looking at it right now.,,,
B,Is Texas one of them?,,,
A,Texas is not one of them see.,,,
A,"So, I have to throw them away cause there is no place to take glass.",,,
B,Yeah.,,,
B,"No,",,,
B,I don't think that there is enough being done.,,,
B,"Now, I work at J C PENNY at their corporate headquarters.",,,
A,Uh-huh.,,,
B,"And we have a paper recycling program that, uh, is company wide",,,
B,and I do the recycling for that.,,,
A,Do they save like the paper they they use at the office paper.,,,
B,Yeah.,,,
A,Good.,,,
A,Because there is a lot of waste there isn't there.,,,
B,Yeah.,,,
B,And I know there is a lot of computer paper that you can't use.,,,
A,Right.,,,
A,Right.,,,
B,"But, uh, we use to have, uh,",,,
B,"I mean, I don't even remember how much money that they've, uh, I mean, the money that they've made from the recycling program.",,,
B,They have donated it to charities.,,,
A,Right.,,,
B,I mean they have made a substantial amount of money from it.,,,
A,Yeah.,,,
A,Something else I think we do can do is support companies that encourage,,,
A,"like, I have decided Downy Fabric Softener now has where you can buy a little carton",,,
B,Yeah.,,,
A,you add,,,
A,"well, I image everybody else will start doing that sooner or later,",,,
A,but I am going to stick with Downey because they were first.,,,
B,Yeah.,,,
A,And I want them to have my business.,,,
A,And I think packaging could be done much better.,,,
A,There is so much plastic.,,,
A,"But,",,,
B,"Well  I know,",,,
B,you see some of the stuff,,,
B,"and then when they come out with the new things, you are like, well why didn't you think of that before.",,,
A,Yeah.,,,
A,Yeah.,,,
A,And I think that it's just people have got to be aware.,,,
A,"Unfortunately, there are a lot of people that just don't care",,,
A,and they don't want to think about it.,,,
B,"Yeah,",,,
B,that's true.,,,
A,"And, uh, I just look at it, I don't want my grandchildren looking at me and saying why didn't you do something.",,,
A,"You know, I want to feel like I at least tried.",,,
B,Yeah.,,,
A,And I don't know.,,,
A,It just may overwhelm us here when we run out of places to put it.,,,
A,Then we will be forced to.,,,
A,It may be too late.,,,
B,"Do they not ever, I mean, I don't know that much. Do they not ever burn trash or anything like,",,,
A,Very little.,,,
A,"That's another thing that,",,,
A,"see there were no,",,,
B,"Then, that's pollution.",,,
A,I know Amway.,,,
A,I use a couple of things from Amway that it says this is burnable material.,,,
A,"Well, that doesn't do me any good because I don't have any place to burn it.",,,
B,"Yeah,",,,
B,I know.,,,
B,I guess you run into the pollution factor.,,,
A,Yeah.,,,
A,"And then just like the glass bottles, that it says on the bottle I can get ten cents, but not in Texas.",,,
B,Yeah.,,,
A,And there is no place I can take glass to.,,,
B,"Uh,",,,
A,"So, I still throw away a lot of glass.",,,
B,It is really sad.,,,
A,Yeah.,,,
A,And then the packaging thing really grips me.,,,
A,You buy some,,,
A,"and it's got a great big piece of cardboard and a great big piece of plastic,",,,
