Person,Conversation,Custom Tag,Custom Tag 2,Topic Description
B,"Yeah,",,,
B,it's kind of hard.,,,
A,"yeah,",,,
A,"it's hard,",,,
A,"I think, uh, I find myself getting my little projects going and not taking the time that I should",,,
B,Yeah.,,,
A,"I'm more worried about, Oh,",,,
A,"I didn't this done,",,,
A,"I didn't get,",,,
A,the kitchen needs to be cleaned,,,
B,Uh-huh.,,,
A,"this needs to be done,",,,
A,and and I need to remind myself to slow down,,,
B,Uh-huh.,,,
A,and it'll still be there tomorrow.,,,
B,Right.,,,
B,"Yeah,",,,
B,that's true.,,,
A,"But that's kind of hard to do, you know.",,,
B,"Yes,",,,
B,"it is hard to do,",,,
B,"right,",,,
B,yeah.,,,
A,You don't see yourself getting.,,,
B,"Well, if you're kind of a person that likes things, you know, organized or neat",,,
A,Uh-huh.,,,
B,"or, you know",,,
A,Right.,,,
B,"then I think it, it is hard.",,,
B,"It's, um,",,,
B,"I think one of the nice things about holidays is that, you know, it does give you the opportunity to spend more time yeah, with family.",,,
A,Slow down a little bit.,,,
B,"We have, we often go to Illinois for Christmas,",,,
A,"Oh, uh-huh.",,,
B,"and we're not this year,",,,
B,"and it's just really nice because we can do, you know, the things you want to do.",,,
A,"You can do, uh, more than than when you travel.",,,
B,Yeah.,,,
B,"Yeah,",,,
B,that's right.,,,
A,"This is the first year we're staying home, too,",,,
A,"and, uh, I think it's going to be real quiet",,,
A,"but, uh, that's an opportunity to get out the games",,,
A,"and,",,,
B,"Yeah,",,,
B,right.,,,
B,"See, we usually do that,",,,
B,"my, my kids even have already gotten out, um,",,,
B,my twelve year old got out the Legos which of course he hasn't touched since last summer,,,
A,Right.,,,
A,Of of course.,,,
B,"but, you know, but every now and then, I mean, he's got a lot of those technic, those hard kind,",,,
B,"you know, and he wants to be an engineer,",,,
B,so he still likes all that kind of building stuff,,,
A,"Oh, yeah.",,,
B,"and, um, we have the train,",,,
B,"and we haven't had that Lego train together for years,",,,
B,"and, um, so he sat down,",,,
B,"and I told him I really wanted him to build the train,",,,
B,"and we would put it under the tree, and that I would keep it together,",,,
B,I wouldn't take it apart,,,
A,Wouldn't take it apart after that.,,,
B,"yeah,",,,
B,and every year I'd have the Lego train under the tree.,,,
A,That'd be kind of fun.,,,
B,"And, um, so he worked on that for the longest time, ever since school was out on Friday,",,,
B,"and, um, then his sixteen year old brother started helping, too, you know.",,,
B,"you know, these are kind of things like during the normal rat race",,,
A,"Right,",,,
A,right.,,,
B,those kinds of things never happen,,,
A,No,,,
B,but.,,,
A,no.,,,
A,"In fact in, I think if people would learn to turn off the T V",,,
A,and,,,
B,Uh-huh.,,,
B,Yeah.,,,
A,"I think that's a lot of the breakdown of the communication and the communication that would take place in a family,",,,
B,"Yes,",,,
B,yeah.,,,
B,"Which is,",,,
A,usually people are not sitting in front of that.,,,
B,"Uh-huh,",,,
B,"and there's always a few people in the family that, when they stare at it, you know, they're totally turned off to everything else.",,,
B,The rest of.,,,
A,"Yes,",,,
A,"and you can't communicate while you're doing that, right?",,,
B,No,,,
B,That's right.,,,
A,"Whereas, uh, I'm the type of person, I could not sit, well,",,,
A,"I shouldn't say I could not,",,,
A,but be very hard for me to sit down and watch a program all the way through without doing something.,,,
B,"Yeah,",,,
B,"yeah,",,,
B,me too.,,,
B,"Yeah,",,,
A,"Because they talk so much,",,,
A,"isn't that the,",,,
B,"they talk about T V shows,",,,
B,"and I, huh,",,,
B,"you know, how can you watch that, you know",,,
A,"You're kind of like, what are you talking about",,,
A,"and, uh,",,,
B,"it's the best show on,",,,
B,I don't know.,,,
A,"You feel like you're a little bit out of it, don't you.",,,
A,"They need to have a highlight in the newspaper or something tell us what's,",,,
